product_name,product_id,item_id,offer_lifecycle_status,product_lifecycle_status,source,status,request_id,product_short_description,product_long_description,abstract_product_id,product_class_type,product_type,primary_shelf,all_shelves,reporting_hierarchy,ironbank_category,source_id,bundle_type,bundle_group_id,gtin,upc,item_class_id,product_version,created_at,updated_at,request_batch_id
"4XEM USB-C 18W Wall Charger - 120 V AC, 230 V AC Input - 5 V DC/3 A, 9 V DC, 12 V DC Output",2SIWUR29SOOI,887426074,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-85814c6a-4a4c-41a5-bcc7-782ef03d669e/S22592645/33/112377,"4XEM USB-C 18W Wall Charger - 120 V AC, 230 V AC Input - 5 V DC/3 A, 9 V DC, 12 V DC Output","<body><p><b>Key Features and Benefits:</b></p><ul><li>Support HiSilicon Fast Charging Protocol FCP?USB PD?BC?AFC etc for output</li><li>voltage and current communication</li><li>Accurate limited current output</li><li>Over current protection with Auto-recovery.</li><li>Overload protection and over voltage protection.</li><li>Short circuit protection with Auto-recovery.</li><li>Over temperature protection with Auto-recovery.</li><li>Intelligent LED for PD charging.</li><li>Select precision electrical components, fire line version, and imported fire plastic.</li><li>Portable and convenient to use</li></ul><p><b>What&apos;s Included:</b></p><ul><li>1x 4XEM USB-C 18W FAST CHARGING QUICK CHARGE 3.0 WALL CHARGER</li></ul></body>",,,Device-Specific Electronics Chargers,Batteries & A/C Adapters,Batteries & A/C Adapters,ELECTRONICS MISC L4,Electronics Other,"873791010035, 0873791010035",,,00873791010035,873791010035,1,1573675276156,11/9/2019 9:32:28 AM,11/13/2019 8:01:16 PM,85814c6a-4a4c-41a5-bcc7-782ef03d669e:TableData_Category_MG.csv
"Pulmuone Foods Wildwood SprouTofu Meatless Meatballs, 8 oz",7IE17XUMWU7D,173371306,,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/030871401651/28451/28452,"Gluten Free, Sproutofu, Meatless Meatballs, Original, Tray 8 OZ Made with sprouted soybeans. Genuinely natural. See our natural principles at wildwoodfoods.com. A gluten free food. No artificial ingredients or preservatives. Cholesterol free. Made with natural protein. Hexane free. Per Serving: 210 calories; 1 g sat fat (5% DV); 380 mg sodium (16% DV); 3 g sugars. Heart healthy (Diets low in saturated fat and cholesterol that include 25 grams of soy protein a day may reduce the risk of heart disease. One serving of high protein meatballs provides 11 grams of soy protein). Non GMO Project verified. nongmoproject.org. www.wildwoodfoods.com. Chef&amp;apos;s Tip: These go great in a marinara sauce over spaghetti. Certified vegan. vegan.org.  Cooking: Microwave: Place meatballs on plate and loosely cover with paper towel. Sprinkle lightly with water (1 tsp). Heat for 30 seconds and let set for 1 minute. Stovetop: Heat small skillet to medium temperature. Add oil to lightly coat pan. Saute meatballs, rolling them around. After 2 minutes lower heat slightly and finish heating for 3-4 minutes. Perishable/keep refrigerated. Contains: soy. 8 oz (227 g) Fullerton, CA 92833 800-588-7782","<ul><li>Meatless Meatballs, Original</li><li>Made with sprouted soybeans. Genuinely natural. See our natural principles at wildwoodfoods.com. A gluten free food. No artificial ingredients or preservatives. Cholesterol free. Made with natural protein. Hexane free. Per Serving: 210 calories; 1 g sat fat (5% DV); 380 mg sodium (16% DV); 3 g sugars. Heart healthy (Diets low in saturated fat and cholesterol that include 25 grams of soy protein a day may reduce the risk of heart disease. One serving of high protein meatballs provides 11 grams of soy protein). Non GMO Project verified. nongmoproject.org. www.wildwoodfoods.com. Chef's Tip: These go great in a marinara sauce over spaghetti. Certified vegan. vegan.org.</li></ul>",,,Meatballs,UNNAV,UNNAV,FROZEN MEATS,Food & Beverage,030871401651,,,00030871401651,030871401651,1,1573675276094,11/18/2016 2:47:26 PM,11/13/2019 8:01:16 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:030871401651.json
ASHLEIGH Canvas Bag Resuable Tote Grocery Shopping Bags Ballet Watercolor Ballerina in Red Dancer Silhouette Tote Bag,1X9WWHKR0P1T,975305102,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,AE2-CET-5884eff0-0650-11ea-8c59-fa163eb0398a-CONTENT_STORE#72992696-abd3-4f22-a35e-b7a7aab2e7f4#800387916730,"Size: 14""(W) x 16""(H).Made of high quality Canvas.Two sides printing.Machine washable.","<ul><li>Size: 14""(W) x 16""(H).</li><li>Made of high quality Canvas.</li><li>Two sides printing.</li><li>Machine washable.</li></ul>",,,Reusable Eco Bags,Lunch Boxes & Bags,"Lunch Bags, Lunch Boxes, Lunch Boxes & Bags, Shop All Lunch Boxes & Lunch Bags",KITCHEN STORAGE TRASH AND RECYCLING,"Home Decor, Kitchen, & Other",800387916730,,,00800387916730,800387916730,1,1573675276057,5/31/2019 8:44:21 AM,11/13/2019 8:01:16 PM,
"Nestle Skinny Cow Divine Chocolates Filled with Peanut Butter Creme, 1 Oz., 6 Count",5OR5728MIQKH,34144596,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/028000244965/31802/31803,"Gotta' love the word divine cause it combines diva and mine. Say hello to divine filled chocolates--in 130 calories. Velvety milk chocolate and luscious peanut butter creme, Nestle Skinny Cow Divine Filled Chocolates Peanut Butter Creme Candy is like having a great hair day, great skin day and great jeans day--all on the same day.",Nestle Skinny Cow Divine Filled Chocolates Peanut Butter Creme Candy:3 pieces per pouch130 calories per pouchVelvety milk chocolate and delicious peanut butter creme4 PointsPlusKosher,,,Chocolate Candy,Shop All Chocolate,"Milk Chocolate, Shop All Chocolate",CHOCOLATE,Food & Beverage,028000244965,,,00028000244965,028000244965,1,1573675275954,9/2/2015 8:17:15 PM,11/13/2019 8:01:15 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:028000244965.json
Cheerios™ Limited Edition Strawberry Cereal 12 oz. Box,3H28YLPKHUPZ,132863408,ARCHIVED,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/016000137196/28264/28265,Simply MadeGluten FreeGrown. Milled. Toasted.First Ingredient Whole Grain15g whole grain per serving.At least 48g recommended daily.A whole grain food is made by using all three parts of the grain. All General Mills Big G cereals contain more whole grain than any other single ingredient.Wholesome Goodness• Made with real strawberry puree and other natural flavors.• No high fructose corn syrup.• Simply gluten free.It's Strawberry SeasonCelebrate with a bowl full of sweet flavor with Strawberry Cheerios.Strawberry Cheerios are made from real strawberry puree from strawberries grown in California.,"<ul><li>Cereal, Whole Grain Oat, Sweetened, Strawberry</li><li>Limited edition. Made with 100% whole grain oats. Per 3/4 Cup Serving: 110 calories; 0 g sat fat (0% DV); 120 mg sodium (5% DV); 8 g sugars. See nutrition facts for as prepared information. Simply made gluten free. Grown. Milled. Toasted. No colors from artificial sources. No artificial flavors. First ingredient whole grain. A whole grain food is made by using all three parts of the grain. All General Mills Big G cereals contain more whole grain than any other single ingredient. Box Tops for Education. We serve the whole by making food people love. We welcome your questions and comments generalmills.com. 1-800-328-1144. Its strawberry season. Celebrate with a bowl full of sweet flavor with Strawberry Cherrios. Strawberry Cherrios are made from real strawberry puree from strawberries grown in California. 15 g whole grain per serving. At least 48 g recommended daily. Wholesome goodness made with real strawberry puree and other natural flavors. No high fructose corn syrup. Simply gluten free. Proud sponsor of Celiac Disease Foundation. celiac.org. Gluten free. This package is sold by weight, not by volume. You can be assured of proper weight even though some settling of contents normally occurs during shipment and handling. Patricianly produced with genetic engineering. Exchange: 1-1/2 starch. Based on Academy of Nutrition and Dieteics and American Diabetes Association criteria.</li></ul>",,,Packaged Breakfast Cereals,General Mills Cereal,"General Mills Cereal, All Cereal Brands, Oatmeal & Cereals",CEREAL,Other,"016000137196, 3H28-YLPK-HUPZ",,,00016000137196,016000137196,1,1573675275937,9/28/2016 12:55:32 AM,11/13/2019 8:01:15 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:016000137196.json
Mehadrin Coffee Yogurt,59A0V6OPN1XW,155201770,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/014353102533/26994/26995,short description is not available,Mehadrin Coffee Yogurt,,,Yogurts,Yogurt & Yogurt Drinks,Yogurt & Yogurt Drinks,YOGURT,Food & Beverage,"014353102533, 00014353102533",,,00014353102533,014353102533,1,1573675275817,5/5/2016 8:10:32 PM,11/13/2019 8:01:15 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:014353102533.json
Ice Cold Grave,2QOQ4WXLUOYP,439862914,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-9DEFB5E55A864A81814959DBDFA82B53@AQMBAgA/9780575129504/1194,Ice Cold Grave...,Ice Cold Grave,,,Books,Paranormal Romance Books,"Paranormal Fantasy Books, Paranormal Romance Books",CONTEMPORARY,Media,9780575129504,,,09780575129504,,1,1573675248457,5/11/2017 2:42:10 PM,11/13/2019 8:01:15 PM,1573674255
14k White Gold UC Berkeley Golden Bears School Letters Logo Earrings 18x22 mm,0UK5JINJOOT7,411996470,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-036CBBFA02984D80A31269F875F02B99@AQQBAQA/JSN-66564/4547,Attributes:<br />Genuine 14k White Gold - Avg Weight: 0.83 gr.<br />Item Size:  18x22 mm  (for perspective please see additional pictures for item set against an inch ruler)<br />30 Day Hassle Free Returns<br />100% Satisfaction Guarantee<br /><br /><br />Other Specs:<br />City / State / Country: California<br />Earring Closure: Post & Push Back<br />Finish: Polished<br />Gender: Women's<br />Licensed By: NCAA<br />Licensed Organization: University of California Berkeley<br />Licensed Through: LogoArt LLC<br />Manufacturing Process: Laser Cut<br />Relative Size: Extra Small<br />Length: 18 mm<br />Width: 22 mm<br />Primary Material: Gold<br />Primary Material Purity: 14K<br />Plating Material: Rhodium,Genuine 14k White Gold - Avg Weight: 0.83 gr.<br />Item Size:  18x22 mm  (for perspective please see additional pictures for item set against an inch ruler)<br />30 Day Hassle Free Returns<br />100% Satisfaction Guarantee<br />,,,Stamps & Stamp Sets,Stamping,"Stamping, All Stamp Supplies",STAMPING EMBOSSING AND GLITTER,Jewelry,JSN-66564,,,00193812077404,193812077404,1,1573675289950,11/13/2019 8:01:29 PM,11/13/2019 8:01:15 PM,036CBBFA02984D80A31269F875F02B99@AQQBAQA
The New Essential Steiner,2BWJL4K7DV8X,480609204,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-9DEFB5E55A864A81814959DBDFA82B53@AQMBAgA/9781584200567/5354,The New Essential Steiner,The New Essential Steiner,,,Books,General,General,BOOKS MISC L4,Media,9781584200567,,,09781584200567,,1,1573675275166,4/5/2017 4:52:52 AM,11/13/2019 8:01:15 PM,1573674255
"Pastores Sun of Italy  Pepperoncini, 16 oz",4IPASOT11X5J,30953113,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/033698815328/29853/29854,"Pepperoncini, Imported Golden 16 fl oz (1 pt) 473 ml   Refrigerate after opening. Contains sulfites. 16 fl oz (1 pt) 473 ml Baltimore, MD 21224","Pepperoncini, Imported Golden",,,Canned & Jarred Vegetables,Canned Vegetables,Canned Vegetables,CANNED VEGETABLES,Food & Beverage,"033698815328, 4IPA-SOT1-1X5J",,,00033698815328,033698815328,1,1573675275149,8/9/2016 12:19:58 PM,11/13/2019 8:01:15 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:033698815328.json
"Cheez-It Duoz Baked Sharp Cheddar & Parmesan Snack Crackers, 13.7 Oz.",68F3GDHZL9R7,10996956,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/024100440597/30636/30637,"Baked Snack Crackers, Sharp Cheddar, Parmesan 13.7 oz (388 g) Two flavors - one box. Made with 100% real cheese. Two flavors combined in one box! Real cheese matters. Visit: cheez-it.com. Contains wheat, milk and soy ingredients. 13.7 oz (388 g) Elmhurst, IL 60126 877-453-5837 2012 Kellogg NA Co.",Cheez-It Duoz Sharp Cheddar/Parmesan Baked Snack Crackers:Two flavors--one boxMade with 100% real cheeseKosher dairy,,,Snack Crackers,Cheez-It Crackers,"Snack Crackers, Cheez-It Crackers",CRACKERS,Food & Beverage,024100440597,,,00024100440597,024100440597,1,1573675275050,4/24/2016 7:12:31 PM,11/13/2019 8:01:15 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:024100440597.json
Replacement for EIKO 40812 10 PACK replacement light bulb lamp,78XGB836F36U,138380302,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-85814c6a-4a4c-41a5-bcc7-782ef03d669e/S3348580/28/108195,<ul><li>Volts: 48</li><li>Watts: 6</li><li>Amps: 0.125</li><li>Bulb Shape: S6</li><li>Manufacturer: CHOSEN SUPPLIES</li></ul>,Replacement for EIKO 40812 10 PAK replacement light bulb lamp,,,Light Bulbs,All Light Bulbs,All Light Bulbs,LIGHT BULBS MISC,Electronics Accessories,663530791444,,,00663530791444,663530791444,1,1573675274963,1/12/2018 1:57:57 AM,11/13/2019 8:01:14 PM,85814c6a-4a4c-41a5-bcc7-782ef03d669e:TableData_Category_MH.csv
"Mighty Leaf Tea Whole Leaf Tea Pouches, Bombay Chai, 15/Box",17NVNBQRAJLG,54500643,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,AE2-CET-bba6e076-064f-11ea-b27c-fa163e242f49-MARKETPLACE_PARTNER#4059377c-a25b-4e17-87f0-372fe0d133af#ESS-MLC40005,"Provide the very best tea with Mighty Leaf Tea's handcrafted whole tea leaves that touch all the senses. Consumers are demanding higher grade teas, and these pouches are heightened with intoxicatingly fragrant fruits, spices and blossoms to exceed those expectations. Blends are wrapped in award winning commercially compostable tea pouches to provide up to a 14 oz. serving.","<ul><li>Tea pouches are stitched with unbleached 100% cotton, using no glue or staples on the seals.</li><li>Each pouch yields up to 14 oz (two servings).</li><li>Tea pouches are premeasured for consumption, no measuring or mess, perfect amount to create the perfect loose leaf cup of your favorite tea.</li><li>Model Number: MYT40005</li></ul>",,,Tea Bags,Chai Tea,"Chai Tea, Tea Bags, All Tea",TEA,Electronics,"656252400053, ESS-MLC40005",,,00656252400053,656252400053,1,1573675274938,8/11/2016 11:12:20 PM,11/13/2019 8:01:14 PM,
Cora Olive Calamata,53KS3929ZO9S,135833826,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/026662800307/27926/27927,short description is not available,Cora Olive Calamata,,,Olives,Olives,Olives,VINEGAR AND PICKLES,Food & Beverage,"026662800307, 00026662800307",,,00026662800307,026662800307,1,1573675274889,5/9/2016 6:13:33 PM,11/13/2019 8:01:14 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:026662800307.json
Ginbis Animal Biscuits Seaweed 12/1.30 Z,1PTERD4PGHN2,101815899,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/011152218724/28480/28481,GINBIS ANIMAL BISCUITS SEAWEED 12/1,Ginbis Animal Biscuits Seaweed 12/1.30 Z,,,Cookies,Shop All Cookies,Shop All Cookies,COOKIES,Food & Beverage,011152218724,,,00011152218724,011152218724,1,1573675274822,5/9/2016 6:02:40 PM,11/13/2019 8:01:14 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:011152218724.json
Larabar Gluten Free Honey Almond Cranbury With Chia Seeds Bars,3N6IE202RLHG,830116066,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/021908493442/29310/29311,"<p>At Larabar , we delight in creating super delicious flavors from just a few carefully chosen ingredients. Our Crunchy Nut &amp; Seed bar is made for those craving that extra Crunch while still remaining gluten free. Even better, we've added Sprouted chia seeds to give you an extra boost to get you through your day. It's the ultimate in Simple. Pure. Delicious. Enjoy the energy! Lara, Creator of Larabar</p>","<ul><li>NEW CRUNCHY TEXTURE: Your favorite real & simple bar, now with a new crunchy texture</li><li>SIMPLE INGREDIENTS: Non-GMO and gluten free snack bars made with almonds and sprouted chia seeds</li><li>WHOLESOME SNACK: 9-ingredient whole food bar made from a simple blend of almonds, honey, unsweetened coconut, sprouted chia seeds, coconut oil, maple sugar, unsweetened cranberries, sea salt, and vanilla extract</li><li>REAL FLAVORS: Crunchy snack bars in three delicious flavors: Dark Chocolate Almond, Honey Almond Cranberry, and Maple Cinnamon</li><li>CONVENIENCE: Wholesome snacks that are a naturally sweet treat; Perfect for busy, on-the-go moments</li></ul>",,,Snack Bars,Gluten-Free Foods,"Gluten-Free Foods, Granola Bars",PROTEIN AND GRANOLA BARS,Food & Beverage,021908493442,,,00021908493442,021908493442,1,1573675274532,3/14/2018 10:31:25 PM,11/13/2019 8:01:14 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:021908493442.json
"Cinnamon Toast Crunch, Cereal, with Whole Grain, 12 oz",5TYOWLHVBC1S,218223637,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/016000122543/30978/30979,<p>First Ingredient is Whole Grain (16g whole grain per serving). At least 48g recommended daily A whole grain food is made by using all three parts of the grain. This cereal is packed with nutrients and contains whole grain to help fuel your morning. No high fructose corn syrup. No colors from artificial sources. No artificial flavors. Is a good source of Calcium and Vitamin D.</p>,"<ul><li>Cinnamon Toast Crunch Cereal is a delicious breakfast cereal for the entire family to enjoy</li><li>Fun flavors and shape kids and adults will love</li><li>Enjoy the flavors with milk or by itself for a school snack</li><li>Contains whole grains for a well rounded meal</li><li>A pantry staple for breakfast that's a sweet, crunch cereal</li></ul>",,,Packaged Breakfast Cereals,General Mills Box Tops Cereal,"General Mills Cereal, All Cereal Brands, Oatmeal & Cereals, General Mills Box Tops Cereal",CEREAL,Food & Beverage,"016000122543, 218223637",,,00016000122543,016000122543,1,1573675274426,2/14/2018 10:57:28 PM,11/13/2019 8:01:14 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:016000122543.json
